Mo_1,Mo_3,Mo_6,Yr_1,Yr_2,Yr_3,Yr_5,Yr_7,Yr_10,Yr_20,Yr_30,Date
0.00016020727225544287,0.004272074748874852,0.0004824824827966119,7.811590972048276e-06,0.000357621074381592,0.00031708943028638443,0.0005707389597728516,0.000911126237338467,0.001227214320831517,0.00317328895680708,0.0010818178165536321,2006-04-11
0.00036258384285872995,0.0023867570472113388,0.0006112728620014518,0.002485001386325731,0.00444799545362362,0.00165623636447097,0.0021185766312806233,0.0016888327892560298,0.0014558253371788432,0.000457242108499071,0.0020783275882486863,2006-04-12
0.007629285533618233,0.005675170741399602,0.0007900763503986939,0.0039645784235391645,0.007972312753656495,0.005299043692581134,0.005961518604172371,0.006638547036534775,0.006016858129891028,0.0024816478838995955,0.005849128559023093,2006-04-13
0.0007054370892751426,0.0003434510655042207,0.0009588528736479489,4.5652205208474226e-05,0.002000824510759999,0.002036642970009705,0.0007567894972776556,0.0006504786509802157,0.0005623349402052365,0.00036801391506034785,0.00017940683321274555,2006-04-17
0.0008914068593084349,0.00020951519916811946,4.743720399959316e-06,0.0016712957681077497,0.0074274655127862365,0.0028202829038809587,0.0040754557583882025,0.001984546588864399,0.0006237456979502157,0.0005839613330892522,0.00016661705338981065,2006-04-18
3.109523637531999e-05,0.00047081189558434303,0.0009732746426030698,1.4148318883498606e-05,0.00045484488513092275,8.614549097476925e-05,0.0010244395711507385,0.0016727830421107794,0.0023108261234849534,0.002805479494933562,0.0031798773435288284,2006-04-19
6.232252144343569e-06,0.0002207912307793085,0.0005969856365668049,4.8122870861159374e-05,3.658425835193715e-07,0.00032944370122359314,0.000399170764575323,0.0002899601794002959,8.127278308794414e-05,0.00022195389585687219,0.0006943503893631336,2006-04-20
0.00024190590449593613,0.0005233435939772388,0.0001538222558805425,2.693936379695562e-05,2.9384229747226515e-06,3.1824411092285144e-05,5.0354922499235014e-05,0.00026307795635781896,0.001208281139750213,0.00163451360591031,0.0009074689614492509,2006-04-21
3.949106977015704e-06,2.1502247242333776e-05,0.0008464371881687149,0.00036575767199008367,9.895820941924824e-05,8.70986201731589e-05,0.00036452686342719134,0.00011774452355796001,0.000491400348752518,0.0010276353556147768,0.0009435733666176054,2006-04-24
0.0024208446017720386,0.0012916903832692107,0.0013367886093371448,0.0008590998332745593,0.003517884637679424,0.0035212594836048264,0.006156896806854741,0.006261291830559902,0.006118157558731335,0.00764287631779922,0.007661623759770405,2006-04-25
0.0006992549120175988,5.7526929191542385e-05,0.00014143921878264883,0.00015302703112310718,0.0022956630741713642,0.0028744747605579366,0.002977908416810205,0.0022890584315865595,0.002266384174461882,0.0005441484204383317,0.0005458278092733895,2006-04-26
3.997927965464335e-06,0.001038385284101291,0.0028844999057245045,0.0033567917237591065,0.004506602840408275,0.0033736255730786938,0.0035406882345524844,0.0032344487662040577,0.0008611715743061616,0.0009426686822196478,1.420889320339349e-05,2006-04-27
7.429440969692732e-05,7.380381237430786e-05,0.0011524985306962468,0.0014737690494943361,0.0024855652939224752,0.0028391712228473553,0.0012183004169044828,0.0006714194826398025,0.0003586268595415343,0.00028631571636016464,7.516356094204256e-05,2006-04-28
0.0003897093825514168,0.0038276888717398336,0.0036266230777400013,0.004080624521856827,0.004005415578020449,0.005130937431685081,0.005050061508125608,0.0038384440582026474,0.004668870315074144,0.00446701245368805,0.003421868486639498,2006-05-01
0.0003677273154889158,7.447849910835755e-06,5.510521022485063e-07,0.00010645866580468957,0.0004087399522373336,6.081066701294869e-07,1.1938923089098745e-06,5.058392149955374e-05,0.0002735419418798274,0.001030342489858258,0.0007817853629786396,2006-05-02
8.514444225823073e-05,5.6613365423812644e-05,0.0004537254749537786,0.00011804231099374145,5.1082133633173e-06,0.0006055334815367123,0.001425783617417258,0.001057109546031544,0.0007599936339791031,0.000568950412096848,0.0015785029918476705,2006-05-03
0.0017266996122310462,0.0005674059964258425,0.00036517410555800815,0.00028841179477884904,0.00022667490704563216,0.0011733449650233824,0.0010272135695780949,0.000539475310349768,4.5166877805027506e-05,1.2812274220972337e-06,3.173325755351445e-05,2006-05-04
0.0015200743445500846,5.936785155262303e-05,8.264483078259328e-05,3.6629440812733874e-05,0.0005578911408246037,8.751696629111388e-05,0.0008197538552992779,0.0025252537456376322,0.0028754432128555592,0.0007661368362750811,0.0009600106459749198,2006-05-05
1.196567021078735e-07,0.0032449544114827775,0.0024296574685033255,0.001301785575280715,0.000507564162724684,0.0016741810587889972,0.0003876326335272174,2.484260846908079e-05,0.00014261015467088975,4.091973193019767e-05,0.0003317006550044342,2006-05-08
0.0022016158712718885,0.0011896282436328588,0.00029718376894874676,2.4862051042491397e-05,3.853268905958666e-05,2.5645980455077657e-05,6.135643771633865e-07,3.873487698279102e-05,5.962219781883297e-06,0.0002194402265287381,1.788530963340795e-05,2006-05-09
0.0008199403429264728,7.305084610000969e-07,4.5065884986614015e-09,0.00010172584731599592,0.0015925445292969275,0.0004029717568308585,0.0004004224348280008,9.832113654183431e-05,1.0873789282077128e-09,9.603412325975086e-05,9.885607752878972e-05,2006-05-10
0.0029412969944844596,0.0029312713759411533,0.0018108632218106272,0.0008669314585589694,0.00038057143173082303,0.00010486161777292281,0.00010545781770434543,0.00010269345264007691,9.998615505687976e-05,0.0015894550915076019,0.0015893015849703213,2006-05-11
4.067913152756163e-06,0.0006351891691952132,0.00014714031477643984,0.0002254076164740366,0.00019286157244286092,0.0007287533623454288,0.0013517613129076815,0.0026016249608161223,0.0025113580097235358,0.0037150271390097565,0.0037151174692052883,2006-05-12
0.0007562049803251892,0.0005789427077130242,0.000399604955436335,0.0001172068364151855,0.0006129704699473523,0.00028685753335492057,0.0016496147857484819,0.0015349016640191164,0.0015405811960216816,0.000815091149530634,0.0008148100241675124,2006-05-15
0.006970897512508345,0.0007446283319968045,0.0007408783137278858,0.0007698170287860505,0.0021249978203301996,0.0011287664624444684,0.00265862637658654,0.00236441946416706,0.0027221075710622293,0.002635424069282642,0.0017137837305085692,2006-05-16
0.004005050528625145,0.0010858485769022323,0.00026148059547915017,1.558752354910287e-05,2.1549098909549246e-06,0.0019016228987207,0.0015865571378158563,0.002426341056896117,0.0033166727645389856,0.003311607271871112,0.003362704345323854,2006-05-17
0.0025132876999568407,0.002166071023769185,0.002541813606700079,0.002452069203828782,0.002472010669724668,0.0013951731981002944,0.0031974995479271714,0.003894662670589841,0.0037720865467193543,0.009197785106199667,0.008271218567322228,2006-05-18
0.006545362317296091,0.0006389077048185625,2.5312968304333433e-06,1.5883233438106427e-05,4.636701583648232e-05,0.00014956815172797804,0.00011761015177415217,0.0009422044153855118,0.0009753956239677828,0.0033211559865015654,0.0031963410518207696,2006-05-19
0.0050272608280924206,0.00023338296921930144,0.0004661704483123852,0.00019558371116437553,0.00017399329568248655,4.973128509371115e-06,0.0009514018009549703,0.002570016088534429,0.0017000405625163873,0.003321155280593188,0.004427031145576525,2006-05-22
0.004750476755740849,0.00026945041892159735,0.00013753270829791373,0.0002793274679605425,0.00022074268587747684,0.0012763197723664379,0.00055918497302954,0.00020942803735536614,0.0008000350430028101,0.00064378766745403,0.00033929411945705934,2006-05-23
0.0014991477643864007,0.0032161739817385395,0.001498060193358859,0.0011548448089922247,0.001320311016843586,0.0012906073818682601,0.0023807902799859474,0.0023608070655360856,0.0012517452975380095,0.0007458947430842371,0.0008149189077480561,2006-05-24
0.004745507499925942,0.0007045043611242447,0.00013143485653813495,0.0006857090432128203,0.0011446547079652196,0.0019574935666006677,0.00045691169572835666,0.00013410621621319938,0.0012102519049705949,0.0018367606941117037,0.0017323664579453482,2006-05-25
0.002731132749868233,0.0011002590749148342,2.6660477543138844e-05,1.950026174045674e-07,0.00016370892073898466,0.00015335880524484656,0.0006376711473860556,0.0012283086183015313,3.38284887276201e-06,3.8812077525271834e-05,2.4936965110180067e-05,2006-05-26
0.0038763875701287244,0.0011002472093323069,0.00022013035241625286,0.0003825386894216473,0.00029601531326151157,0.0014149764864229467,0.0002175070043274577,2.4537243537797123e-05,0.0007930523948888651,0.001312587495420904,0.0012245714166265694,2006-05-30
0.0010954667091859435,0.0010453976415563213,0.0012726399964711208,0.002539757394789222,0.0023080626266132765,0.0034168046330853154,0.0020779755655233353,0.0012808858468094974,0.001520752438838348,0.001373784747561481,0.001283678524473588,2006-05-31
3.572765040756987e-06,0.008749826873729504,0.00024129387734174367,6.590284049484149e-07,0.00028339314882703273,0.0002973912162816933,1.9155362783684064e-05,2.9362987877604356e-05,4.890680751595443e-06,1.7168326339450297e-05,2.8931560966375092e-05,2006-06-01
3.5739623650377833e-06,0.012891371812272406,0.004294580145528891,0.0050142968261041925,0.010643101055292594,0.008603489303583284,0.01578124580413299,0.018338270959691066,0.012591444383998503,0.010845938082913597,0.011104668543425346,2006-06-02
0.010508937111799566,5.706312014260883e-05,0.002140375766121527,0.0027433470291844194,0.002781485531186016,0.0012796369742886105,0.0003177260537137783,0.00015541489791974885,0.00012751580843776292,5.687244656936258e-05,4.340248816681002e-06,2006-06-05
0.008085031387804965,0.0006136591836508664,0.00020581103931630257,0.00045305616432910357,0.00017789725400448787,6.56990950333445e-05,0.0002644232560221788,0.0007803164470305425,0.000552208344314675,0.0003929853029544537,0.00030381062640903565,2006-06-06
0.006745521881147463,0.0010602263407072743,0.00027607758675828194,0.0011494402036827582,0.001406802297895197,0.0011994571623194813,2.7171556477478173e-05,1.4167141274087127e-05,9.673342574241341e-05,6.294481475916816e-05,3.3287486246353994e-05,2006-06-07
0.0024445150399186096,0.0012601989703657829,1.132816706382197e-05,0.0001054990202901205,0.00020049130384642276,8.306920747266364e-06,0.0004496562338975201,0.0006475560904459777,0.0008267864481896054,0.0013625772761337686,0.0012273876191298742,2006-06-08
0.002370581313296994,0.0006878662750911094,0.00016082516004732228,0.0003879472922821615,0.0001927455994043123,4.911656872945694e-05,0.00040940585344616546,0.0011433433770544363,0.002204304721718679,0.004299392141089931,0.004071158908725889,2006-06-09
0.0014207891535912606,0.000183191943905722,0.004043977918293029,0.0028030785675000505,0.0004816899511854367,3.628047522516315e-05,4.9164438893726964e-05,1.6094094228975603e-07,7.560621282850577e-07,5.972424032088739e-07,1.8455477553420482e-05,2006-06-12
0.002822331687170716,0.003222053846869528,0.001161456748279809,0.0006259792847586032,7.604941765304784e-06,0.0006471808587149513,0.0017721248823036368,0.0008712711004918645,0.0004265706901124411,0.00013102857767984457,0.000489559439578265,2006-06-13
0.006176105038758085,0.0010384839696376416,0.00785306416035418,0.009911584854411066,0.01035914827601005,0.007938388230042096,0.005247736974343908,0.007228414299149034,0.0054588762688880165,0.00690400374020592,0.005243329680416282,2006-06-14
0.006400046551799465,0.002500034214970931,9.999849919488003e-05,1.8484664578584932e-14,0.000899994913529456,0.001600008184754517,0.0024999799478214613,0.0016000071136571706,0.002499980423638427,0.0016000066043965289,0.0016000037866393095,2006-06-15
0.0009000125553954946,0.000900012603418536,0.0009000125849742808,0.0008999839786978083,0.0003999992425905977,0.0009000125996071048,0.00039999924628179265,0.00039999924443772283,0.0009000126023760559,0.0015999969629969827,0.0015999969629969116,2006-06-16
0.0016140023505207433,0.002427226297784803,0.0035506065234127745,0.002787234537797046,0.0006817770470502439,0.0005130527678626325,0.0003695615047118423,0.0009128277539403983,9.959002087421701e-05,0.0001000092874653353,9.999452704650367e-05,2006-06-19
0.0004835667365240975,8.157363542268123e-05,2.8253036948132286e-06,5.7977210147354526e-05,6.531663208045254e-05,0.00010431453267087281,0.00010789451853533603,0.0001818893127235347,9.320600060059161e-05,0.0001229303180030997,0.00012293810175137825,2006-06-20
0.0005712484160543151,0.00020178936816522952,0.00015498027169429636,2.2530042393181064e-05,5.054757508039678e-07,4.3251425313069495e-05,8.71329105794234e-05,9.365113361607367e-07,0.0001139114301112797,7.733790971290872e-05,1.4536739859033686e-06,2006-06-21
0.013779041317482664,1.3236188408952004e-06,0.00011480098628486599,0.0005340122447077837,0.0008546876916890431,0.0025635606361591448,0.001723625613690642,0.0015616452851974442,0.0017472406748064396,0.002357117963571327,0.0016159351531805585,2006-06-22
0.0002498251199470243,0.008731868471326114,0.003399741204288402,0.0018426588386457818,0.0008642864456934558,0.0008125389887991665,0.0011125577521090427,0.0012089018163011398,0.0013287112914562367,0.001443910164689791,0.00134123826582142,2006-06-23
0.004619462326737007,0.011495539232474577,0.005195537928505681,0.0013468161463282076,4.6630809155473886e-05,0.0001507402358627019,5.0799819453393175e-05,0.00034380312599265755,0.00040902020019746506,0.00047400680952905486,0.00041599160643676457,2006-06-26
0.015008730399782524,0.002624200897759994,6.921753725880283e-05,0.000682892755103661,0.001745078991400906,0.0011687573106069118,0.001487893165153576,0.0012070692831855346,0.0019579550275468298,0.0019122352422485673,0.001952900525973689,2006-06-27
9.754747182206415e-05,0.001490469546070242,0.0010828208174457126,0.00018526957463994802,0.001643913069253406,0.0009484250209784952,0.000740759228419595,0.000339942108349573,0.0006319242513711957,0.0006407096275919571,0.0006328931223448556,2006-06-28
0.009657228831308606,0.0003403312372033172,0.004520909781203511,0.0013217353429502018,0.004663808486774382,0.004300591981577025,0.0026775727499211057,0.001985745157149621,0.00046076895024590824,0.00045626843571094455,0.0001302582808147658,2006-06-29
0.0329813250694949,0.0014583354390324049,0.0010194187262842732,0.0006104310905620437,0.00385283588873263,0.0047815770586857485,0.006335840711304155,0.006159554835387768,0.005177659977599372,0.006729990771194292,0.004711900061668794,2006-06-30
0.0005694216223126262,0.026783946646137875,0.008750130082227988,0.006522796993432075,1.1560136543388237e-05,1.3526123808340867e-05,0.0001995362981791595,0.00016927716483138315,0.00027170220098950696,4.312971130414047e-05,1.0134950711940008e-05,2006-07-03
0.006055354910295789,0.0006315120484987827,0.0011714178250834524,0.0025912158236316785,0.002612879717867098,0.0034824051369386046,0.003660179772432206,0.00257723588559957,0.0033296159568325036,0.0019345002340070054,0.0031523450898198226,2006-07-05
0.00017955479739850135,0.001653094953606066,0.0010678921471862653,0.0002469386113932084,0.0005475159747945831,0.0010786322080216133,0.0007915232979103001,0.000555504773537036,0.0007817872017457759,0.0014232880083143151,0.0009442746986517555,2006-07-06
0.004524812037952559,1.0426210270758968e-05,0.0015024245054469625,0.0004725303921313003,0.002430974360730521,0.002365266818385445,0.0028841347624018266,0.003472498915247676,0.002811447190245308,0.005182104655213813,0.0029694919371906128,2006-07-07
0.012931234173117624,0.0036337608004627197,0.00036858500578735166,0.0003257258115771471,0.0006678296453349373,0.00046183651359329737,0.0003735166861506771,0.00031394537165814766,0.00016579294023398903,9.457168045373703e-05,0.00025143616636190283,2006-07-10
0.010284570812744639,1.177963799769017e-06,0.0018211816668604413,0.0002103163933492676,0.0004904500830876033,0.0013389583172408572,0.002058194430052868,0.0009585100173958838,0.0011172440735662155,0.0005843396756392113,0.0010009070151921465,2006-07-11
0.01091327810763779,2.8171064776135295e-06,0.00229886416537702,4.078477438628502e-05,4.67002683172513e-05,0.00010818610411793687,0.0002915062464153331,7.150944480424377e-05,0.0004207324128232225,0.0002202463053326638,0.0003772568665979975,2006-07-12
0.004155951327980171,0.00013637992399089023,0.006075685960820257,0.0021517294581576084,0.003230097897319354,0.0036482765967821144,0.0032573850083179798,0.002348010313888169,0.0016411999819069655,0.0020107061190471655,0.0015541786865097957,2006-07-13
0.007950481890697476,0.001090362171717832,0.0028352789038193368,0.0010041001585867832,0.003860706435809095,0.002088624910026182,0.0017955353650956898,0.0011394877356154156,0.0002499955202509538,0.00010282484526390095,0.00021675434043546776,2006-07-14
0.0016000544013899858,0.002500014011898828,0.0015999758150602448,0.0015999890252791987,0.001599973067024555,0.00039999150550639096,0.0003999923578620892,9.999270502669207e-05,3.5778136659166475e-18,1.184921191565385e-15,0.00010000447609697636,2006-07-17
0.0009000126632980446,0.0003999992949753485,0.0008999840760219194,0.00160003527425045,0.004900024349509114,0.003599993269355806,0.0035999932693559127,0.003599993201450189,0.0035999931335480894,0.0035999931335483027,0.003599993065641941,2006-07-18
0.0006930113133768738,0.0006350136709735608,0.002323230011337859,0.003876418866459809,0.0042343895161473365,0.005458139658603867,0.006199664498136997,0.006457733479758113,0.004895052558996308,0.004900075977591332,0.003599987573484309,2006-07-19
0.0008855429693253041,0.0002671173468603405,0.0021127405398546953,0.0028627607448336,0.004167745140496885,0.002898148698679861,0.0014247667005639936,0.0008406994047453552,0.0008881634731051176,0.0004596674761910544,0.00043919138312212475,2006-07-20
0.00010000778947810806,0.00040008862374298234,9.99894877977086e-05,9.998207383968234e-05,0.00039992585492984093,9.998426775721179e-05,0.00010001148594715811,0.00010002161713978282,0.00039997686956468753,0.00010000483633232211,0.0003999971334758113,2006-07-21
0.0008999863287296188,1.760419201126535e-14,0.0004000019073665499,0.0004000021495990342,0.0004000050621535878,0.00010000603401742382,5.303391918987957e-15,5.303929173415665e-15,2.1209904816714117e-14,9.999649736367543e-05,0.00010000749057479267,2006-07-24
0.012089980167682242,0.00017665658614508648,0.00022417694887259652,7.057358539277287e-06,9.025259818087658e-05,0.00036900527369436166,0.0009314964165496678,0.0008894035408204751,0.0004007810561191903,0.000399989811496722,0.000400000452778477,2006-07-25
0.006416222178884095,0.0007055217695525399,0.005598842537673106,0.004515376343031414,0.0036424836134632452,0.0009390313260917822,0.00037374891322255316,0.0004011985589552886,0.000889998344532309,0.00039400969178162327,0.0008907207264444152,2006-07-26
0.015100181100756144,0.0001898985980486009,0.003849467882934198,0.0019726837428711568,0.0007601587090154173,0.0003190323294737171,4.290645472200479e-05,7.574359373163531e-06,0.0005266742853421707,8.588044946237744e-06,8.592896694578378e-06,2006-07-27
0.00686956447241882,0.00191669688659787,0.012553809503067944,0.010902456527308977,0.013822963970224466,0.007719665052416757,0.004428933740148219,0.0032773090980362414,0.0022137773660442545,0.002215507563766134,0.0013740810140917955,2006-07-28
0.031014371431968068,0.0015559723072056744,0.0008304697326965782,0.0016964860648243777,0.0055272025571856676,0.0019923452548052884,0.000544025331225873,0.00019661532215592984,1.4631044478992405e-05,3.7901836839678305e-05,0.0002610333026154233,2006-07-31
